iceworkkey	distareacodekey	DistDate	amount	title	artist	ISRC
31571504	09	2017.2	7.5	PROBLEMEN	Västerbron	SE3SA1601309
31571504	17	2017.2	0.13	PROBLEMEN	Västerbron	SE3SA1601309
31571504	08	2017.2	0.35	PROBLEMEN	Västerbron	SE3SA1601309
31571504	16	2017.3	26.87	PROBLEMEN	Västerbron	SE3SA1601309
31571504	09	2017.4	17.98	PROBLEMEN	Västerbron	SE3SA1601309
31571504	17	2017.4	0.6	PROBLEMEN	Västerbron	SE3SA1601309
31571504	19	2017.4	9.67	PROBLEMEN	Västerbron	SE3SA1601309
31571504	05	2017.4	50.8	PROBLEMEN	Västerbron	SE3SA1601309
31571504	16	2017.4	33.37	PROBLEMEN	Västerbron	SE3SA1601309
31571505	08	2016.4	0.12	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	19	2016.4	0.3	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	16	2016.4	67.16	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	09	2016.4	7.48	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	17	2016.4	0.13	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	16	2017.1	27.36	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	19	2017.2	0.1	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	08	2017.2	0.08	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	17	2017.2	0.09	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	09	2017.2	4.15	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	16	2017.2	19.48	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	16	2017.3	14.49	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	17	2017.4	0.75	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	16	2017.4	23.21	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	19	2017.4	6.15	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571505	09	2017.4	18.78	SISTA HÅLLPLATSEN	Västerbron	SE3SA1601310
31571506	16	2016.4	76.71	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	05	2016.4	38.1	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	17	2016.4	0.13	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	19	2016.4	0.3	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	08	2016.4	0.06	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	06	2016.4	12.97	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	09	2016.4	8.3	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	16	2017.1	34.07	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	19	2017.2	0.1	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	09	2017.2	4.95	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	16	2017.2	22.22	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	08	2017.2	0.09	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	17	2017.2	0.09	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	16	2017.3	15.42	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	09	2017.4	3	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	16	2017.4	24.58	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	19	2017.4	6.8	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571506	05	2017.4	50.8	ÄR VI FRAMME SNART	Västerbron	SE3SA1601307
31571507	17	2016.4	0.13	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	08	2016.4	0.12	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	09	2016.4	8.85	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	16	2016.4	82.35	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	19	2016.4	0.3	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	16	2017.1	31.86	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	09	2017.2	4.5	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	19	2017.2	0.1	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	17	2017.2	0.09	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	08	2017.2	0.09	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	16	2017.2	19.94	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	16	2017.3	14.56	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	09	2017.4	6.48	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	16	2017.4	22.9	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	19	2017.4	6.76	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571507	17	2017.4	0.3	TID FÖR EFTERTANKE	Västerbron	SE3SA1601305
31571508	97	2017.1	21.55	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	16	2017.1	1.79	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	20	2017.1	68.36	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	99	2017.1	965.13	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	19	2017.2	0.48	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	16	2017.2	94.97	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	97	2017.2	1.89	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	08	2017.2	5.12	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	17	2017.2	0.43	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	09	2017.2	21	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	97	2017.3	0.01	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	20	2017.3	511.16	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	99	2017.3	2.35	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	16	2017.3	86.25	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	05	2017.4	50.74	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	21	2017.4	13.02	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	09	2017.4	16.08	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	08	2017.4	15.81	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	19	2017.4	11.34	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571508	16	2017.4	85.23	FLYTTA ISÄR	Västerbron	SE3SA1601302
31571509	97	2017.4	0.09	PÅMINN MIG	VÄSTERBRON	NA
31740942	08	2016.4	0.56	SPELA ÖVER	Parham	SE3SA1601705
31740942	10	2016.4	164.36	SPELA ÖVER	Parham	SE3SA1601705
31740942	16	2016.4	631.42	SPELA ÖVER	Parham	SE3SA1601705
31740942	04	2016.4	32.19	SPELA ÖVER	Parham	SE3SA1601705
31740942	09	2016.4	146.74	SPELA ÖVER	Parham	SE3SA1601705
31740942	17	2016.4	2.31	SPELA ÖVER	Parham	SE3SA1601705
31740942	19	2016.4	7.88	SPELA ÖVER	Parham	SE3SA1601705
31740942	16	2017.1	394.38	SPELA ÖVER	Parham	SE3SA1601705
31740942	20	2017.1	50.37	SPELA ÖVER	Parham	SE3SA1601705
31740942	17	2017.2	3.15	SPELA ÖVER	Parham	SE3SA1601705
31740942	19	2017.2	1.92	SPELA ÖVER	Parham	SE3SA1601705
31740942	04	2017.2	32.16	SPELA ÖVER	Parham	SE3SA1601705
31740942	08	2017.2	1.99	SPELA ÖVER	Parham	SE3SA1601705
31740942	10	2017.2	166.39	SPELA ÖVER	Parham	SE3SA1601705
31740942	09	2017.2	155.35	SPELA ÖVER	Parham	SE3SA1601705
31740942	16	2017.2	309.07	SPELA ÖVER	Parham	SE3SA1601705
31740942	16	2017.3	270.33	SPELA ÖVER	Parham	SE3SA1601705
31740942	20	2017.3	33.46	SPELA ÖVER	Parham	SE3SA1601705
31740942	09	2017.4	69.6	SPELA ÖVER	Parham	SE3SA1601705
31740942	19	2017.4	106.17	SPELA ÖVER	Parham	SE3SA1601705
31740942	21	2017.4	7	SPELA ÖVER	Parham	SE3SA1601705
31740942	16	2017.4	235.1	SPELA ÖVER	Parham	SE3SA1601705
31740942	04	2017.4	24.02	SPELA ÖVER	Parham	SE3SA1601705
31740942	96	2017.4	0.86	SPELA ÖVER	Parham	SE3SA1601705
31749400	09	2017.2	14.55	CAN'T HANDLE ME	NA	NA
31749400	17	2017.2	0.33	CAN'T HANDLE ME	NA	NA
31749400	19	2017.2	0.28	CAN'T HANDLE ME	NA	NA
31749400	99	2017.3	31.3	CAN'T HANDLE ME	NA	NA
31749400	97	2017.3	419.6	CAN'T HANDLE ME	NA	NA
31749400	97	2017.4	1.65	CAN'T HANDLE ME	NA	NA
31749402	19	2017.2	0.46	REBEL GIRLS	NA	NA
31749402	09	2017.2	15.36	REBEL GIRLS	NA	NA
31749402	17	2017.2	0.34	REBEL GIRLS	NA	NA
31749402	99	2017.3	22.63	REBEL GIRLS	NA	NA
31749402	97	2017.3	333.93	REBEL GIRLS	NA	NA
31749402	97	2017.4	1.51	REBEL GIRLS	NA	NA
31749403	17	2017.2	0.21	BORN TO DIE	NA	NA
31749403	09	2017.2	10.61	BORN TO DIE	NA	NA
31749403	19	2017.2	0.69	BORN TO DIE	NA	NA
31749403	97	2017.3	259.1	BORN TO DIE	NA	NA
31749403	99	2017.3	19.47	BORN TO DIE	NA	NA
31749403	97	2017.4	0.66	BORN TO DIE	NA	NA
31779602	16	2017.1	0.73	LAULUJEN LAULU	Olli-PA	FI9PF1600034
31779602	16	2017.2	0.44	LAULUJEN LAULU	Olli-PA	FI9PF1600034
31779602	16	2017.3	0.87	LAULUJEN LAULU	Olli-PA	FI9PF1600034
31779602	16	2017.4	0.14	LAULUJEN LAULU	Olli-PA	FI9PF1600034
31779602	19	2017.4	0.05	LAULUJEN LAULU	Olli-PA	FI9PF1600034
31820020	16	2016.3	134.6	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	09	2016.4	31.06	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	08	2016.4	0.02	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	17	2016.4	0.6	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	16	2016.4	239.64	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	19	2016.4	13.14	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	16	2017.1	120.34	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	17	2017.2	0.5	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	09	2017.2	22.94	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	16	2017.2	76.36	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	19	2017.2	0.46	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	16	2017.3	55.42	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	09	2017.4	13.82	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	19	2017.4	22.03	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31820020	16	2017.4	73.32	KIIHJANO - EN PLATS REGGAE ANTHEM	Kiihjano	SE4141500150
31959966	16	2017.3	0.86	THINGS WILL BE BETTER	Unnveig Aas	SEVJH1700304
31959966	16	2017.4	8.24	THINGS WILL BE BETTER	Unnveig Aas	SEVJH1700304
31959966	19	2017.4	0.06	THINGS WILL BE BETTER	Unnveig Aas	SEVJH1700304
31962533	09	2017.2	25.41	KIMEO	NA	NA
31962533	17	2017.2	0.57	KIMEO	NA	NA
31962533	19	2017.2	0.49	KIMEO	NA	NA
31962533	97	2017.3	517.68	KIMEO	NA	NA
31962533	99	2017.3	44.24	KIMEO	NA	NA
31962533	97	2017.4	0.6	KIMEO	NA	NA
31965478	97	2016.4	0.07	FANTISERA	NA	NA
32007463	17	2016.4	12.27	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	19	2016.4	1.61	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	09	2016.4	842.22	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	10	2016.4	2169.03	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	16	2016.4	319.97	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	08	2016.4	3.6	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	16	2017.1	283.92	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	20	2017.1	307.51	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	17	2017.2	25.1	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	10	2017.2	3697.05	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	08	2017.2	33.76	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	16	2017.2	176.07	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	06	2017.2	430.41	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	19	2017.2	2.12	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	14	2017.2	1.91	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	09	2017.2	1414.61	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	05	2017.2	935.87	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	04	2017.2	19.77	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	20	2017.3	236.53	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	16	2017.3	569.13	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	05	2017.4	196.87	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	17	2017.4	37.67	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	09	2017.4	432.17	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	10	2017.4	420.33	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	11	2017.4	1091.99	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	16	2017.4	303.17	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	04	2017.4	35.97	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	21	2017.4	124.91	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	19	2017.4	78.15	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	20	2017.4	403.57	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32007463	08	2017.4	4.15	I DON'T GET ANYTHING BUT SHIT FROM YOU	The Rein	SEVJH1601301,SEVJH1604001,SEZ861600117
32030008	16	2016.2	5.37	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	19	2016.2	0.17	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	16	2016.3	12.53	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	16	2016.4	12.31	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	19	2016.4	3.16	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	16	2017.1	4.99	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	16	2017.2	35.29	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	19	2017.2	2.63	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	16	2017.3	46.22	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	19	2017.4	22.65	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32030008	16	2017.4	24.1	EI OO HELPPOO OLLA KESKILUOKKAA	Sere	FI9PF1600031
32045562	99	2017.1	282.38	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	16	2017.1	0.04	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	97	2017.1	1401.98	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	17	2017.2	2.38	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	16	2017.2	350.56	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	19	2017.2	2.68	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	04	2017.2	41.37	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	97	2017.2	386.31	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	09	2017.2	122.14	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	08	2017.2	0.33	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	97	2017.3	2	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	16	2017.3	290.86	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	09	2017.4	72.4	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	16	2017.4	228.5	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	19	2017.4	48.75	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	17	2017.4	0.81	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32045562	04	2017.4	25.55	HÖRNET REMIX	Keya feat. Ison & Fille, Ken Ring, Denz, Chris & Fada, DJ 2Much, Momz & Zeki	SEVJH1601101
32054156	08	2016.4	6.57	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	19	2016.4	9.52	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	16	2016.4	1412.92	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	09	2016.4	231.47	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	17	2016.4	2.79	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	04	2016.4	63.04	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	16	2017.1	600.12	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	97	2017.1	87.32	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	04	2017.2	49.1	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	09	2017.2	144.66	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	16	2017.2	426.51	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	19	2017.2	2.92	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	08	2017.2	1.05	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	17	2017.2	2.22	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	16	2017.3	323.17	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	19	2017.4	170.34	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	17	2017.4	0.85	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	09	2017.4	79.9	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	16	2017.4	279.3	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32054156	04	2017.4	28.22	HOODEN	Ken Ring feat. Abidaz & Zeki	SE3SA1602001,SE3SA1602201
32096183	99	2017.1	134.36	COMPANIONS	NA	NA
32096183	97	2017.1	776.46	COMPANIONS	NA	NA
32096183	97	2017.2	49.01	COMPANIONS	NA	NA
32096183	97	2017.3	1.35	COMPANIONS	NA	NA
32099594	05	2016.4	1713.49	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	09	2016.4	909.34	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	16	2016.4	5332.28	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	17	2016.4	12	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	10	2016.4	134.74	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	04	2016.4	259.87	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	19	2016.4	270.06	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	06	2016.4	598.46	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	08	2016.4	8.51	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	16	2017.1	5966	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	17	2017.2	89.61	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	16	2017.2	4292.4	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	08	2017.2	25.98	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	19	2017.2	55.2	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	13	2017.2	1233.82	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	09	2017.2	1676.08	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	04	2017.2	494.15	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	12	2017.2	80.43	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	16	2017.3	3117.36	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	09	2017.4	773.13	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	04	2017.4	272.93	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	08	2017.4	30.54	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	19	2017.4	1186.37	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	16	2017.4	2801.41	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	17	2017.4	9.69	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32099594	21	2017.4	236.81	GER DIG ALLT JAG HAR	Ken Ring	SE3SA1602003,SE3SA1602701,SE3SB1600123
32100329	99	2017.4	25.63	FESTER BALER MASKERADER DISCON KLUBBAR FESTIVALER	HAMPUS CARLSSON	NA
32123821	97	2016.2	1157.42	BIKTEN	Ken Ring feat. Samia	SEUM71401590
32123821	16	2016.3	157.33	BIKTEN	Ken Ring feat. Samia	SEUM71401590
32123821	20	2016.4	0.09	BIKTEN	Ken Ring feat. Samia	SEUM71401590
32123821	09	2016.4	38.2	BIKTEN	Ken Ring feat. Samia	SEUM71401590
32123821	19	2016.4	15.96	BIKTEN	Ken Ring feat. Samia	SEUM71401590
32123821	08	2016.4	0.19	BIKTEN	Ken Ring feat. Samia	SEUM71401590
